movie_length,movie_show_time,movie_name,movie_img_url,movie_director,movie_rate,movie_country,movie_language,movie_description,movie_type,movie_actors 
导演：付宁,https://img.alicdn.com/bao/uploaded/i1/TB1mbdbmA9WBuNjSspeXXaz5VXa_.jpg_300x300.jpg,none,"主演：陆毅,袁泉,朱雨辰",语言：汉语普通话,片长：45分钟,0,制片国家/地区：中国大陆,类型：剧情,剧情介绍：1978年，我国开启改革开放新时期，1985年进入全面改革阶段，做出“百万大裁军”战略决策，方邦彦、何有邻等一批优秀军官，转业走上企业、政府等工作岗位。以方邦彦为代表的新一代企业家，以快速发展变化的祖国为依托，顺应我国推进经济体制改革、外贸体制改革、加入并领导经济全球化的时代浪潮，历经外贸转型、价格并轨、自主创业、市场竞争、国企改革、国际并购等跌宕起伏的传奇历程，经受来自国际国内、事业家庭的种种考验，坚持正道，顽强拼搏，出奇制胜，最终带领中国企业在激烈的国际竞争中脱颖而出，为国家发展做出积极贡献。,风再起时  
导演：史可祺,https://img.alicdn.com/bao/uploaded/i1/TB1cF3vlpGWBuNjy0FbXXb4sXXa_.jpg_300x300.jpg,none,none,语言：英语,none,0,制片国家/地区：美国,"类型：动画,短片",剧情介绍：一位患有抑郁症的空巢中国女人，获得了一次作为母亲的机会，也就是她包的小包子变成了精灵。但同时也失去了很多东西。,小包子 
导演：蒋叶峰,https://img.alicdn.com/bao/uploaded/i2/TB1lv54eWmWBuNjy1XaXXXCbXXa_.jpg_300x300.jpg,none,none,语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：喜剧,动画,冒险","剧情介绍：被封印的魔王再度苏醒，强盗法鲁格得知小芝麻是彻底解除封印的关键后派出手下四处搜寻，小芝麻能否逃过一劫？     
为了帮助好朋友，冒险归来的阿里巴巴再度踏上了冒险的旅程，阴云笼罩着大地，此次在前方等待他的将会是什么？",阿里巴巴三根金发 
导演：黄雷,https://img.alicdn.com/bao/uploaded/i4/TB1kJ8.eHSYBuNjSspfXXcZCpXa_.jpg_300x300.jpg,none,"主演：李治廷,张榕容,白客,周韦彤",语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：喜剧,爱情",剧情介绍：　　影片讲述了中国留学生在伦敦的生活趣事。李治廷和白客将在影片中饰演一对感情非同一般的“伦漂”好兄弟，在英国与张榕容和周韦彤相遇，并发展出一系列考验友情和爱情的爆笑故事。,合法伴侣  
导演：朱英俊,https://img.alicdn.com/bao/uploaded/i3/TB1akIXlCfD8KJjSszhXXbIJFXa_.jpg_300x300.jpg,none,none,语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：动画,喜剧",剧情介绍：人类世界处于危机之中，在这“生死关头”，我们的主人公细菌家族BuBa们挺身而出，帮助人类战胜可恶的病毒。人类的身体内、人类生活的空间、大千世界的万物都是BuBa们“旅行探险”的地方。在搜索“超级病毒”的过程中，他们发现很多细菌都因为“超级病毒”而变得行为和形态异常。于是，BuBa们联合这些有益菌与“超级病毒”展开殊死搏斗……,萌菌总动员 
none,https://img.alicdn.com/bao/uploaded/i2/TB1zVZFaiMnBKNjSZFoXXbOSFXa_.jpg_300x300.jpg,none,none,语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：悬疑,剧情介绍：　　天才大学生郑杰的父亲因一起案件失踪多年，突如其来的神秘人带来新的转机。意想不到的是，转机却将他引入绝境。拨开迷雾，又发现其中另有隐情，这背后的真相到底是什么？郑杰的命运又该何去何从？,镜框日志 
"导演：叶谦,陈意涵",https://img.alicdn.com/bao/uploaded/i1/TB1QL6gbr1YBuNjSszhXXcUsFXa_.jpg_300x300.jpg,none,"主演：归亚蕾,杨贵媚",语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：剧情,剧情介绍：导演叶谦表示：“电影的名字就叫《蕃薯浇米》，翻译成大白话就是地瓜稀饭的意思，这是闽南人几乎每天会吃到的食物，而闽南人的信仰就和他们每天都要吃地瓜稀饭一样那么日常，这部电影就是想通过这样的人文景观来反映闽南独特文化。”,蕃薯浇米  
导演：李金保,https://img.alicdn.com/bao/uploaded/i1/TB1bM.8bf1TBuNjy0FjXXajyXXa_.jpg_300x300.jpg,none,"主演：王琪,王雪沁,吴凡,周宗禹",语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：儿童,动画,冒险",剧情介绍：藏着巨大宝藏的地宫，让世界充满了好奇，以老凯为首的功夫四侠决定前往解开这个谜题。一路的险阻都没有吓倒大家，反而激发了大家完成这次探险的决心。在无意间发现的湖底通往地宫的暗道中，他们不是唯一的生命，那些守卫地宫的远古神兽才是对探险队员们的巨大考验。,功夫四侠：勇闯地宫 
导演：李玉,https://img.alicdn.com/bao/uploaded/i1/TB1uKSrXf5TBuNjSspmXXaDRVXa_.jpg_300x300.jpg,none,"主演：马丽,宋佳,张海宇",语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：剧情,剧情介绍：本片改编自日本小说家伊坂幸太郎的爆笑推理杰作《阳光劫匪》，讲述几个奇异青年勇闯黑帮夺老虎的传奇冒险故事。,阳光不是劫匪  
none,https://img.alicdn.com/bao/uploaded/i1/TB1eKzLmQfb_uJjSsrbXXb6bVXa_.jpg_300x300.jpg,none,none,语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：动画,冒险","剧情介绍：活泼的哈迪是大绿洲首领麦提尼的儿子， 而在麦提尼去世后， 大绿洲被狼族侵袭。 哈迪则在族人的帮助下逃往北方绿洲求援， 并在途中结识了骆驼鲁塔。
北方绿洲的首领萨希尔热情的欢迎了哈迪， 并推举哈迪成为整个沙漠的头羊。 年幼的哈迪在惬意的生活中迷失了自 我， 根本没有意识到萨希尔巨大的阴谋。
哈迪被设计驱逐出了北方绿洲。 哈迪再次与好友鲁塔相遇， 并且结识了智慧又武功超群的哈利， 哈迪逐渐明白能力越大、 责任越大的道理。
而这时哈迪也收到了狼族将整个大羚羊家族奴役的消息， 为了重振大羚羊家族的雄风， 维护沙漠的和平， 哈迪决定重返家园。",王者回归  
导演：毕国智,https://img.alicdn.com/bao/uploaded/i1/TB1qEWpxQOWBuNjSsppXXXPgpXa_.jpg_300x300.jpg,none,"主演：俞飞鸿,大泽隆夫,木下彩音",语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：剧情,剧情介绍：国内知名女设计师袁元（俞飞鸿 饰），日本留学归国，事业成功，气质出众。有着一个陪伴多年细心呵护她的男朋友东辰（高圣远 饰），多年的合伙人雷鸣（周铁 饰）也对她照顾有加。然而，看似人生赢家的袁元，内心深处却始终隐藏着一个难以放下的秘密。在遇到事业瓶颈时，一位日本女孩的突然出现打破了袁元原本风平浪静的生活，一段关于北海道的尘封往事也随之打开……,在乎你  
导演：张帆,https://img.alicdn.com/bao/uploaded/i3/TB1m_1GeqLN8KJjSZFmXXcQ6XXa_.jpg_300x300.jpg,none,"主演：刘晓晔,纪帅,吴晴,杨舒涵",语言：汉语普通话,片长：90分钟,0,制片国家/地区：中国大陆,"类型：喜剧,动作,剧情",剧情介绍：该片讲述女青年顾晓月（刘晓晔饰）收养了一只小金毛犬取名哈林，聪明的哈林经过训练学会了技能，却不料被江洋大盗基德（张山饰）盯上，把狗绑走，于是，小月在男朋友李医生（纪帅饰）和爱狗人士的帮助下展开了一场惊心动魄的忠犬大营救.......,忠犬大营救  
"导演：秦鹏, 李少红",https://img.alicdn.com/bao/uploaded/i3/TB1bLELXN9YBuNjy0FfXXXIsVXa_.jpg_300x300.jpg,none,"主演：闫妮,盛一伦,于小彤,郭姝彤",语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：爱情,喜剧",剧情介绍：90后高歌是个充满奇思妙想的科技狂人。为了阻止母亲把他爸爸是歌手罗大佑的谎话告诉全世界，而带着母亲一同去深圳与罗大佑当面对质，然而到达深圳后却不幸与母亲走失，在与好友豆豆及小编导余微的一同寻找下，不仅遇到了母亲的旧时工友，更发现母亲曾经疯狂的青春和传奇性爱情故事。高歌终于消除了对母亲的误解，并与母亲一起踏上寻父之旅。,迷妹罗曼史 
导演：陶盟喜,https://img.alicdn.com/bao/uploaded/i3/TB1_tjGaRUSMeJjSszcXXbnwVXa_.jpg_300x300.jpg,none,"主演：樊少皇,车永莉,释彦能,李蓝妮,吕良伟",语言：汉语普通话,片长：110分钟,0,制片国家/地区：中国大陆,"类型：动作,古装",剧情介绍：影片取材于真实历史当中陈圆圆的故事，讲述了清朝初年，吴三桂死后，手下的得力干将马宝为保护其妻小寻地藏身、伺机而动，陈圆圆这一家喻户晓的历史佳人，在镖局的护卫下，克服重重阻力，最终得以到黔的故事。现实当中，很少有人知道陈圆圆到底魂归何处?所以这个谜成为中国历史十大未解之谜之一!而这部影片也将解答这个谜团。,天下第一镖局  
导演：胡戈尔·坦普,https://img.alicdn.com/bao/uploaded/2/TB1dXKsjBmWBuNkSndVXXcsApXa_.jpg_300x300.jpg,none,"主演：艾米丽·沃森,詹森·艾萨克,尼克·弗罗斯特,杰西卡·布朗-芬德利,西莉亚·伊姆里,西莉亚·伊姆瑞,凯瑟琳·塔特",语言：德语,片长：93分钟,0,制片国家/地区：德国,"类型：动画,喜剧,家庭","剧情介绍：维西本一家不是一个幸福的家庭。妈妈，埃玛，经营一家深受债务困扰的书店；爸爸，弗兰克，有一个专横的老板，还经常加班；女儿，费伊，一个自我意识很强的青少年，迷恋上了她的一个同学；而天才儿子麦克斯在学校被欺负。而这并没有结束——在化装舞会上，一个邪恶的女巫Baba Yaga把他们变成了怪物！埃玛变成了吸血鬼，弗兰克变成了弗兰肯斯坦，费伊变成了木乃伊，麦克斯变成了狼人。这个怪物家庭必须在地球的另一端追上女巫，以扭转诅咒。在这个大冒险中，维西本一家遇到了其它怪物，尤其是无法抗拒的、魅力十足的吸血鬼伯爵德古拉，他千方百计地想让深爱的埃玛抛弃家庭。
好吧，通往家庭幸福的道路充满了陷阱和急转弯，或者还有锋利的牙齿……",精灵怪物：疯狂之旅 
"导演：曾晋为,赵祖祥,陈正道",https://img.alicdn.com/bao/uploaded/i2/TB1zhZphnJYBeNjy1zeXXahzVXa_.jpg_300x300.jpg,none,"主演：尹昉,李梦,曲博",语言：汉语普通话,none,0,制片国家/地区：中国大陆,"类型：爱情,奇幻","剧情介绍：你相信这世界上有魔女吗？ 
18岁的何美珍，一个美丽的小镇少女。奇怪的是，她的学校里，总会有男生莫名其妙地受伤，甚至死亡，而受伤的男生无一不曾向何美珍表达好感。一时间，何美珍是魔女的流言甚嚣尘上。 
暗恋何美珍的李晓东，为了澄清流言，试图证明这些受伤死亡事件与何美珍无关……",魔女  
导演：梁美波,https://img.alicdn.com/bao/uploaded/i1/TB1pIrAcHArBKNjSZFLXXc_dVXa_.jpg_300x300.jpg,none,"主演：李梣溪,李天烨,周若然",语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：剧情,"剧情介绍：美丽的羌族母亲尔玛娜泽，生下长女尔玛阿依，后不幸在集市上被人抱走，父亲尔玛多吉决定走出大山寻找大女儿的踪迹。之后他们又生下了小女儿尔玛依娜。
十年后，全国公安机关打掉了一个拐卖人口的犯罪组织，尔玛阿依也因此重新回到尔玛娜泽的怀抱。但此时尔玛阿依幼小的心灵里满是沧桑与仇恨，她无法跟同龄的孩子们正常相处；时常闹出事端。尔玛阿依在一场大雨中突然晕倒，高烧不退，随后医院检查出她已经进入血癌中期，如果不能及时找到匹配的骨髓，她不久将离开人世。
为了挽救女儿的生命，尔玛娜泽用自己的骨髓跟女儿配对，并在乡亲们的捐赠下凑齐了医药费，为了还上乡亲们的钱，尔玛娜泽日夜刺羌秀赚钱，丈夫尔玛多吉也是四处外出打工，但不幸没有结束，一次小女儿为了摘野果不幸摔下悬崖，尔玛娜泽在身体极度虚弱的情况下，再一次给小女儿输血救治，最终因过度虚弱离开人世。
丈夫尔玛多吉在妻子临终遗言的嘱托下，决定带着两个女儿坚强的生活下去。",蝴蝶今夜降临  
导演：叶念琛,https://img.alicdn.com/bao/uploaded/i2/TB1UGmOn8HH8KJjy0FbXXcqlpXa_.jpg_300x300.jpg,none,"主演：刘嘉玲,任达华,卫诗雅,王菀之","语言：粤语,汉语普通话",片长：109分钟,0,制片国家/地区：中国香港,"类型：喜剧,爱情",剧情介绍：本片讲述了“心理治疗师”Dr.宝（刘嘉玲 饰）与两位女儿嘉欣（卫诗雅 饰）、嘉琪（王菀之 饰）以及嘉欣男友梁华生（任达华 饰）一家人之间姻差缘错、啼笑皆非的欢乐喜事。香港逾百位大牌艺人齐聚荧幕，狗年贺岁！,百星贺囍2018 
导演：袁和平,https://img.alicdn.com/bao/uploaded/i1/TB1bzt4exSYBuNjSsphXXbGvVXa_.jpg_300x300.jpg,none,"主演：张晋,杨紫琼,戴夫·巴蒂斯塔",语言：汉语普通话,none,0,制片国家/地区：中国大陆,类型：动作,剧情介绍：《张天志》讲的是张晋饰演的张天志被叶问打败之后，过着一段非常颓废的日子，当他想重新崛起时遇到了酒吧区幕后老板戴夫·巴蒂斯塔，然后和叶问打老外一样，两人也打了起来，张天志用咏春拳为自己赢回了尊严。,张天志 
导演：三木单丹,https://img.alicdn.com/bao/uploaded/i2/TB1h.3OuH9YBuNjy0FgXXcxcXXa_.jpg_300x300.jpg,none,"主演：李南星,天心,石雪婧,王丽云,何明翰",语言：汉语普通话,片长：86分钟,0,制片国家/地区：中国大陆,"类型：都市,亲情,励志","剧情介绍：美芳是个宁愿放弃钢琴家梦想，也要尽心尽意照顾家人的家庭主妇。丈夫文光工作忙碌且是个“生活白痴”。女儿贝贝正值青春叛逆期，沉迷手机直播、染发、cosplay。而且贝贝总是忽视妈妈对自己的关爱。 
米西是个善解人意的女孩，丈夫周齐是吉他乐手。周齐本是个没长大的大男孩，生活中总是需要米西的照顾。虽然他们是姐弟恋，但他们之间的情感总是很甜蜜。米西身体不好，心理压力大，一直渴望有孩子但都没成功。在无数次的尝试后，米西终于怀上了自己的宝宝。
大旭是业界翘楚。旭妈本是个爱跳舞、运动、热爱生活的老人。陈大旭在没征求妻子梦琪的同意下，把母亲接回家住。旭妈因为种种生活习惯的不同和梦琪产生了不少尴尬的矛盾。老母亲不忍心看到儿子为难，主动搬去了养老院。
心急如焚的大旭开着车在大街上找妈妈。刚好碰到迎面的车子失控而发生了车祸。美芳被失控车子撞倒;米西被大旭车子惊吓;大旭也甩尾倒在了方向盘上。医院的手术室里，医生在抢救美芳。米西也因惊吓而早产。贝贝赶到医院，无助地找着妈妈美芳。周齐则坐立不安地等着产房的消息。梦琪踩着高跟鞋一路小跑，跑进急症室找丈夫。当她看到旭妈归还自己家钥匙的时候，她再也无法克制内心的歉疚。
救了米西与孩子的医生筋疲力尽的走出手术室，他发现了自己的女儿贝贝。此时才知道躺在隔壁手术室里的是自己的妻子美芳。一起车祸，改变了三个家庭的命运。","妈,我没时间 "
